subject_id,session_number,block_number,trial_number,trial_type,response_made,current_speed,width,distance_level,trial_start_ms,loom_onset_ms,d7_onset_ms,position_D7_ms,position_D6_ms,position_D5_ms,position_D4_ms,position_D3_ms,position_D2_ms,position_D1_ms,vibrotactile_onset_ms,response_time_ms,reaction_time_ms,distance_m,loom_start_m,loom_end_m,vibration_device,trial_interrupted,timestamp
P001,1,3,29,VT,1,fast,narrow,D4,1715463.365,1715463.365,1715977.017,1715977.017,1716185.348,1716421.212,1716643.321,1716851.970,1717074.202,1717310.034,1716643.321,1717046.138,402.8,1.250,2.250,0.250,None,0,2026-07-23T15:41:44.9459751+02:00
P001,1,3,30,T,1,slow,narrow,D3,1719004.134,,,,,,,,,,1723183.890,1723684.240,500.3,0.917,2.250,0.250,None,0,2026-07-23T15:41:52.1386407+02:00
P001,1,3,31,T,1,slow,narrow,D7,1726308.744,,,,,,,,,,1727822.278,1728238.964,416.7,2.250,2.250,0.250,None,0,2026-07-23T15:41:59.4570357+02:00
P001,1,3,32,VT,1,fast,narrow,D4,1733321.249,1733321.249,1733834.908,1733834.908,1734043.448,1734279.403,1734487.846,1734723.700,1734945.998,1735154.399,1734487.846,1734876.699,388.9,1.250,2.250,0.250,None,0,2026-07-23T15:42:02.8040715+02:00
P001,1,3,33,VT,1,slow,narrow,D6,1736626.495,1736626.495,1738139.952,1738139.952,1738806.397,1739473.070,1740139.518,1740806.466,1741472.970,1742139.405,1738806.397,1739375.810,569.4,1.917,2.250,0.250,None,0,2026-07-23T15:42:09.7746924+02:00
P001,1,3,34,VT,1,fast,narrow,D4,1743444.966,1743444.966,1743958.292,1743958.292,1744166.999,1744402.406,1744624.822,1744846.983,1745055.670,1745277.719,1744624.822,1745027.731,402.9,1.250,2.250,0.250,None,0,2026-07-23T15:42:12.9275078+02:00
P001,1,3,35,VT,1,slow,narrow,D1,1746832.940,1746832.940,1748346.464,1748346.464,1749013.088,1749679.510,1750345.844,1751012.684,1751675.311,1752342.125,1752342.125,1752856.795,514.7,0.250,2.250,0.250,None,0,2026-07-23T15:42:20.4822012+02:00
P001,1,3,36,VT,1,fast,narrow,D3,1754483.496,1754483.496,1754983.604,1754983.604,1755205.891,1755428.134,1755636.423,1755858.843,1756081.390,1756316.926,1755858.843,1756122.763,263.9,0.917,2.250,0.250,None,0,2026-07-23T15:42:23.9529839+02:00
P001,1,3,37,V,0,fast,narrow,,1757552.954,1757552.954,1758066.749,1758066.749,1758289.125,1758497.331,1758719.660,1758941.794,1759164.219,1759399.997,,,,,2.250,0.250,None,0,2026-07-23T15:42:27.0354166+02:00
P001,1,3,38,VT,1,fast,narrow,D5,1760983.234,1760983.234,1761497.183,1761497.183,1761705.555,1761941.302,1762149.967,1762386.126,1762607.814,1762817.503,1761941.302,1762788.508,847.2,1.583,2.250,0.250,None,0,2026-07-23T15:42:30.4525265+02:00
P001,1,3,39,T,1,fast,narrow,D4,1764329.748,,,,,,,,,,1765510.087,1765871.131,361.0,1.250,2.250,0.250,None,0,2026-07-23T15:42:33.7984284+02:00
P001,1,3,40,T,1,fast,narrow,D6,1767412.624,,,,,,,,,,1768135.097,1768829.160,694.1,1.917,2.250,0.250,None,0,2026-07-23T15:42:36.8812532+02:00
P001,1,3,41,VT,1,slow,narrow,D2,1772745.155,1772745.155,1774244.885,1774244.885,1774911.383,1775564.792,1776244.589,1776910.950,1777577.567,1778244.081,1777577.567,1777938.749,361.2,0.583,2.250,0.250,None,0,2026-07-23T15:42:45.8794981+02:00
P001,1,3,42,V,0,fast,narrow,,1779466.401,1779466.401,1779966.319,1779966.319,1780174.683,1780410.604,1780633.015,1780854.690,1781076.951,1781285.908,,,,,2.250,0.250,None,0,2026-07-23T15:42:48.9204221+02:00
P001,1,3,43,T,1,fast,narrow,D3,1782882.542,,,,,,,,,,1784285.208,1784604.613,319.4,0.917,2.250,0.250,None,0,2026-07-23T15:42:52.3512005+02:00
P001,1,3,44,VT,1,slow,narrow,D5,1786117.947,1786117.947,1787617.955,1787617.955,1788270.839,1788951.040,1789617.612,1790284.283,1790950.166,1791617.271,1788951.040,1789298.597,347.6,1.583,2.250,0.250,None,0,2026-07-23T15:42:59.2526650+02:00
P001,1,3,45,VT,1,slow,narrow,D5,1793436.506,1793436.506,1794950.184,1794950.184,1795616.502,1796269.572,1796936.289,1797602.821,1798269.920,1798936.430,1796269.572,1796616.871,347.3,1.583,2.250,0.250,None,0,2026-07-23T15:43:06.5718906+02:00
P001,1,3,46,VT,1,fast,narrow,D5,1800324.543,1800324.543,1800838.547,1800838.547,1801046.840,1801269.126,1801491.210,1801714.254,1801936.313,1802158.429,1801269.126,1801658.353,389.2,1.583,2.250,0.250,None,0,2026-07-23T15:43:09.7944203+02:00
P001,1,3,47,T,1,fast,narrow,D5,1803629.813,,,,,,,,,,1804587.968,1804949.422,361.5,1.583,2.250,0.250,None,0,2026-07-23T15:43:13.1119584+02:00
P001,1,3,48,VT,1,slow,narrow,D4,1807240.366,1807240.366,1808754.312,1808754.312,1809421.299,1810074.513,1810754.406,1811421.076,1812087.734,1812754.150,1810754.406,1811143.357,389.0,1.250,2.250,0.250,None,0,2026-07-23T15:43:20.3895152+02:00
P001,1,3,49,V,0,slow,narrow,,1814129.239,1814129.239,1815642.363,1815642.363,1816309.128,1816975.486,1817641.913,1818308.606,1818975.278,1819641.883,,,,,2.250,0.250,None,0,2026-07-23T15:43:27.2766685+02:00
P001,1,3,50,V,0,fast,narrow,,1821252.758,1821252.758,1821766.695,1821766.695,1821975.324,1822197.401,1822419.444,1822641.865,1822877.775,1823086.156,,,,,2.250,0.250,None,0,2026-07-23T15:43:30.7218718+02:00
P001,1,3,51,V,0,fast,narrow,,1824766.101,1824766.101,1825266.175,1825266.175,1825474.625,1825696.922,1825919.051,1826141.339,1826363.556,1826599.666,,,,,2.250,0.250,None,0,2026-07-23T15:43:34.2351031+02:00
P001,1,3,52,VT,1,slow,narrow,D1,1828140.859,1828140.859,1829654.771,1829654.771,1830321.211,1830987.525,1831654.178,1832320.724,1832987.281,1833653.775,1833653.775,1834028.977,375.2,0.250,2.250,0.250,None,0,2026-07-23T15:43:41.6519954+02:00
P001,1,3,53,VT,1,slow,narrow,D7,1835278.511,1835278.511,1836791.684,1836791.684,1837458.564,1838124.893,1838791.294,1839458.394,1840111.354,1840790.918,1836791.684,1837180.802,389.1,2.250,2.250,0.250,None,0,2026-07-23T15:43:48.4266327+02:00
P001,1,3,54,V,0,fast,narrow,,1842609.741,1842609.741,1843109.996,1843109.996,1843318.263,1843540.581,1843776.632,1843984.821,1844207.096,1844443.102,,,,,2.250,0.250,None,0,2026-07-23T15:43:52.0781053+02:00
P001,1,3,55,V,0,slow,narrow,,1846178.562,1846178.562,1847692.108,1847692.108,1848358.571,1849024.919,1849691.590,1850358.153,1851024.825,1851691.091,,,,,2.250,0.250,None,0,2026-07-23T15:43:59.3270823+02:00
P001,1,3,56,VT,1,fast,narrow,D5,1853260.576,1853260.576,1853774.228,1853774.228,1853996.313,1854218.729,1854440.671,1854662.795,1854885.189,1855107.304,1854218.729,1854593.704,375.0,1.583,2.250,0.250,None,0,2026-07-23T15:44:02.7425024+02:00
P001,1,3,57,VT,1,slow,narrow,D7,1856398.770,1856398.770,1857912.191,1857912.191,1858565.279,1859245.307,1859911.824,1860578.465,1861245.355,1861911.034,1857912.191,1858287.260,375.1,2.250,2.250,0.250,None,0,2026-07-23T15:44:09.5472819+02:00
P001,1,3,58,VT,1,fast,narrow,D7,1863411.045,1863411.045,1863924.898,1863924.898,1864147.040,1864369.068,1864591.238,1864813.490,1865035.563,1865257.742,1863924.898,1864369.068,444.2,2.250,2.250,0.250,None,0,2026-07-23T15:44:12.8935752+02:00
P001,1,3,59,VT,1,slow,narrow,D1,1866646.359,1866646.359,1868160.202,1868160.202,1868826.523,1869479.523,1870146.348,1870813.038,1871479.361,1872146.235,1872146.235,1872423.513,277.3,0.250,2.250,0.250,None,0,2026-07-23T15:44:20.0470474+02:00
P001,1,3,60,VT,1,slow,narrow,D3,1874076.190,1874076.190,1875589.315,1875589.315,1876256.503,1876908.986,1877589.421,1878255.853,1878922.468,1879588.940,1878255.853,1878908.310,652.5,0.917,2.250,0.250,None,0,2026-07-23T15:44:27.2239035+02:00
P001,1,3,61,V,0,slow,narrow,,1882976.769,1882976.769,1884490.239,1884490.239,1885143.108,1885823.378,1886476.565,1887156.633,1887822.985,1888489.414,,,,,2.250,0.250,None,0,2026-07-23T15:44:36.3344084+02:00
P001,1,3,62,VT,1,fast,narrow,D1,1890044.755,1890044.755,1890558.850,1890558.850,1890767.032,1890989.159,1891211.575,1891433.921,1891669.499,1891891.999,1891891.999,1892252.936,360.9,0.250,2.250,0.250,None,0,2026-07-23T15:44:39.8759349+02:00
P001,1,3,63,V,0,slow,narrow,,1893489.646,1893489.646,1895002.691,1895002.691,1895669.446,1896322.550,1897002.372,1897668.833,1898335.488,1899002.055,,,,,2.250,0.250,None,0,2026-07-23T15:44:46.6373578+02:00
P001,1,3,64,V,0,fast,narrow,,1900349.488,1900349.488,1900863.315,1900863.315,1901085.249,1901293.908,1901529.875,1901751.712,1901974.001,1902195.999,,,,,2.250,0.250,None,0,2026-07-23T15:44:49.8314334+02:00
P001,1,3,65,VT,1,fast,narrow,D4,1903973.689,1903973.689,1904473.149,1904473.149,1904681.846,1904917.996,1905139.600,1905362.253,1905584.403,1905806.162,1905139.600,1905584.403,444.8,1.250,2.250,0.250,None,0,2026-07-23T15:44:53.4421129+02:00
P001,1,3,66,VT,1,slow,narrow,D3,1907320.397,1907320.397,1908846.683,1908846.683,1909486.272,1910152.930,1910819.468,1911500.260,1912166.698,1912833.087,1911500.260,1911916.840,416.6,0.917,2.250,0.250,None,0,2026-07-23T15:45:00.4694789+02:00
P001,1,3,67,T,1,fast,narrow,D2,1914124.117,,,,,,,,,,1915748.963,1916096.547,347.6,0.583,2.250,0.250,None,0,2026-07-23T15:45:03.7189217+02:00
P001,1,3,68,VT,1,fast,narrow,D2,1917845.649,1917845.649,1918345.729,1918345.729,1918554.511,1918776.586,1918998.724,1919221.115,1919443.269,1919678.848,1919443.269,1919776.391,333.1,0.583,2.250,0.250,None,0,2026-07-23T15:45:07.3993611+02:00
P001,1,3,69,VT,1,fast,narrow,D2,1921262.363,1921262.363,1921776.170,1921776.170,1921984.189,1922219.843,1922428.428,1922664.211,1922886.457,1923108.938,1922886.457,1923164.193,277.7,0.583,2.250,0.250,None,0,2026-07-23T15:45:10.7877886+02:00
P001,1,3,70,VT,1,slow,narrow,D2,1924372.590,1924372.590,1925886.660,1925886.660,1926553.219,1927219.694,1927886.157,1928552.461,1929219.047,1929885.613,1929219.047,1929538.466,319.4,0.583,2.250,0.250,None,0,2026-07-23T15:45:17.5213438+02:00
P001,1,3,71,VT,1,fast,narrow,D5,1931190.661,1931190.661,1931690.740,1931690.740,1931913.128,1932121.721,1932357.313,1932579.754,1932801.783,1933023.793,1932121.721,1932482.342,360.6,1.583,2.250,0.250,None,0,2026-07-23T15:45:20.6590063+02:00
P001,1,3,72,VT,1,slow,narrow,D2,1934273.664,1934273.664,1935787.030,1935787.030,1936453.587,1937106.391,1937786.903,1938453.450,1939120.206,1939786.432,1939120.206,1939494.800,374.6,0.583,2.250,0.250,None,0,2026-07-23T15:45:27.4220960+02:00
P001,1,3,73,VT,1,fast,narrow,D2,1941411.377,1941411.377,1941911.351,1941911.351,1942119.655,1942355.651,1942577.459,1942786.293,1943022.435,1943244.562,1943022.435,1943286.223,263.8,0.583,2.250,0.250,None,0,2026-07-23T15:45:30.9093454+02:00
P001,1,3,74,V,0,slow,narrow,,1944730.337,1944730.337,1946243.914,1946243.914,1946910.265,1947563.630,1948230.154,1948897.146,1949563.317,1950243.364,,,,,2.250,0.250,None,0,2026-07-23T15:45:37.8784757+02:00
P001,1,3,75,V,0,fast,narrow,,1951673.634,1951673.634,1952173.482,1952173.482,1952381.866,1952604.120,1952826.303,1953062.397,1953284.481,1953493.155,,,,,2.250,0.250,None,0,2026-07-23T15:45:41.1281961+02:00
P001,1,3,76,VT,1,slow,narrow,D4,1954894.927,1954894.927,1956394.830,1956394.830,1957061.511,1957728.027,1958394.507,1959061.046,1959727.722,1960394.364,1958394.507,1958741.825,347.3,1.250,2.250,0.250,None,0,2026-07-23T15:45:48.0302796+02:00
P001,1,3,77,VT,1,fast,narrow,D7,1961921.789,1961921.789,1962421.479,1962421.479,1962643.696,1962866.420,1963088.178,1963310.338,1963532.651,1963755.282,1962421.479,1962880.003,458.5,2.250,2.250,0.250,None,0,2026-07-23T15:45:51.3901710+02:00
P001,1,3,78,V,0,slow,narrow,,1965560.060,1965560.060,1967073.901,1967073.901,1967726.715,1968407.137,1969073.587,1969740.129,1970406.990,1971073.846,,,,,2.250,0.250,None,0,2026-07-23T15:45:58.7089275+02:00
P001,1,3,79,T,1,slow,narrow,D1,1972559.560,,,,,,,,,,1978073.455,1978545.368,471.9,0.250,2.250,0.250,None,0,2026-07-23T15:46:06.1706143+02:00
P001,1,3,80,VT,1,slow,narrow,D4,1980211.314,1980211.314,1981724.820,1981724.820,1982391.438,1983058.182,1983724.496,1984391.110,1985057.460,1985724.242,1983724.496,1984182.621,458.1,1.250,2.250,0.250,None,0,2026-07-23T15:46:13.3592809+02:00
P001,1,3,81,T,1,slow,narrow,D4,1989458.781,,,,,,,,,,1992972.404,1993361.253,388.8,1.250,2.250,0.250,None,0,2026-07-23T15:46:22.6073266+02:00
P001,1,3,82,VT,1,fast,narrow,D3,1996193.746,1996193.746,1996693.740,1996693.740,1996916.359,1997138.029,1997360.251,1997582.401,1997804.635,1998026.528,1997582.401,1997874.157,291.8,0.917,2.250,0.250,None,0,2026-07-23T15:46:25.6623554+02:00
P001,1,3,83,V,1,fast,narrow,,1999248.844,1999248.844,1999762.634,1999762.634,1999984.817,2000206.941,2000429.387,2000651.523,2000873.160,2001096.038,,2000623.846,,,2.250,0.250,None,0,2026-07-23T15:46:28.7309254+02:00
P001,1,3,84,VT,1,fast,narrow,D2,2002789.796,2002789.796,2003303.761,2003303.761,2003512.290,2003748.103,2003970.509,2004178.796,2004414.629,2004636.927,2004414.629,2004775.638,361.0,0.583,2.250,0.250,None,0,2026-07-23T15:46:32.3980871+02:00
P001,1,3,85,T,1,slow,narrow,D6,2005997.719,,,,,,,,,,2008164.601,2008845.111,680.5,1.917,2.250,0.250,None,0,2026-07-23T15:46:39.1333557+02:00
P001,1,3,86,T,1,fast,narrow,D7,2012983.671,,,,,,,,,,2013497.175,2013844.072,346.9,2.250,2.250,0.250,None,0,2026-07-23T15:46:42.4653588+02:00
P001,1,3,87,VT,1,slow,narrow,D5,2016274.137,2016274.137,2017788.050,2017788.050,2018440.464,2019120.994,2019773.717,2020454.058,2021107.070,2021774.010,2019120.994,2019481.859,360.9,1.583,2.250,0.250,None,0,2026-07-23T15:46:49.4095180+02:00
P001,1,3,88,V,0,fast,narrow,,2023232.044,2023232.044,2023731.987,2023731.987,2023954.169,2024176.521,2024398.460,2024621.046,2024843.152,2025064.850,,,,,2.250,0.250,None,0,2026-07-23T15:46:52.6999316+02:00
P001,1,3,89,VT,1,slow,narrow,D5,2026453.731,2026453.731,2027953.318,2027953.318,2028620.152,2029286.887,2029953.151,2030619.677,2031285.970,2031952.865,2029286.887,2029675.517,388.6,1.583,2.250,0.250,None,0,2026-07-23T15:46:59.5881308+02:00
P001,1,3,90,V,0,fast,narrow,,2033730.191,2033730.191,2034244.147,2034244.147,2034465.927,2034687.946,2034910.258,2035132.438,2035354.438,2035576.402,,,,,2.250,0.250,None,0,2026-07-23T15:47:03.2125911+02:00
P001,1,3,91,VT,1,fast,narrow,D1,2037145.342,2037145.342,2037645.396,2037645.396,2037854.030,2038076.288,2038312.580,2038520.638,2038756.265,2038978.988,2038978.988,2039367.997,389.0,0.250,2.250,0.250,None,0,2026-07-23T15:47:06.9944365+02:00
P001,1,3,92,T,1,slow,narrow,D2,2040909.128,,,,,,,,,,2045742.889,2046157.896,415.0,0.583,2.250,0.250,None,0,2026-07-23T15:47:14.0427157+02:00
P001,1,3,93,V,0,fast,narrow,,2047824.100,2047824.100,2048323.972,2048323.972,2048546.022,2048754.815,2048977.020,2049199.086,2049435.107,2049657.205,,,,,2.250,0.250,None,0,2026-07-23T15:47:17.2926788+02:00
P001,1,3,94,VT,1,slow,narrow,D6,2051488.886,2051488.886,2052959.437,2052959.437,2053612.863,2054279.756,2054947.218,2055614.079,2056281.146,2056947.703,2053612.863,2054044.875,432.0,1.917,2.250,0.250,None,0,2026-07-23T15:47:24.5834589+02:00
P001,1,3,95,VT,1,slow,narrow,D3,2058378.157,2058378.157,2059891.350,2059891.350,2060557.936,2061224.464,2061891.274,2062544.639,2063227.524,2063890.464,2062544.639,2062988.056,443.4,0.917,2.250,0.250,None,0,2026-07-23T15:47:31.5265685+02:00
P001,1,3,96,VT,1,slow,narrow,D6,2065279.176,2065279.176,2066779.391,2066779.391,2067446.200,2068112.562,2068778.967,2069445.742,2070112.057,2070778.783,2067446.200,2067862.677,416.5,1.917,2.250,0.250,None,0,2026-07-23T15:47:38.4144641+02:00
P001,1,3,97,VT,1,fast,narrow,D1,2072583.491,2072583.491,2073083.403,2073083.403,2073305.532,2073528.387,2073750.092,2073972.270,2074194.409,2074416.658,2074416.658,2074764.078,347.4,0.250,2.250,0.250,None,0,2026-07-23T15:47:42.3899246+02:00
P001,1,3,98,VT,1,slow,narrow,D3,2076207.843,2076207.843,2077721.854,2077721.854,2078388.398,2079054.680,2079721.267,2080387.790,2081054.410,2081720.761,2080387.790,2080707.147,319.4,0.917,2.250,0.250,None,0,2026-07-23T15:47:49.3564137+02:00
P001,1,4,1,VT,1,slow,narrow,D6,2116478.984,2116478.984,2117992.844,2117992.844,2118645.913,2119312.387,2119979.197,2120645.713,2121325.482,2121991.607,2118645.913,2118978.857,332.9,1.917,2.250,0.250,None,0,2026-07-23T15:48:29.6271133+02:00
P001,1,4,2,VT,1,fast,narrow,D1,2123644.651,2123644.651,2124158.245,2124158.245,2124366.726,2124588.959,2124824.825,2125047.062,2125269.756,2125478.027,2125478.027,2125797.085,319.1,0.250,2.250,0.250,None,0,2026-07-23T15:48:33.4191568+02:00
P001,1,4,3,VT,1,slow,narrow,D1,2127158.093,2127158.093,2128671.434,2128671.434,2129338.180,2130004.475,2130671.091,2131337.695,2132004.367,2132670.574,2132670.574,2133031.850,361.3,0.250,2.250,0.250,None,0,2026-07-23T15:48:40.6541378+02:00
P001,1,4,4,VT,1,slow,narrow,D6,2134295.573,2134295.573,2135809.041,2135809.041,2136476.025,2137142.282,2137808.763,2138475.347,2139141.882,2139808.286,2136476.025,2136808.913,332.9,1.917,2.250,0.250,None,0,2026-07-23T15:48:47.4432535+02:00
P001,1,4,5,VT,1,slow,narrow,D1,2141169.514,2141169.514,2142682.921,2142682.921,2143335.511,2144002.436,2144682.316,2145335.773,2146015.885,2146682.356,2146682.356,2147043.413,361.1,0.250,2.250,0.250,None,0,2026-07-23T15:48:54.6682754+02:00
P001,1,4,6,VT,1,fast,narrow,D7,2148654.244,2148654.244,2149167.948,2149167.948,2149376.340,2149612.306,2149834.372,2150056.717,2150278.962,2150500.952,2149167.948,2149723.420,555.5,2.250,2.250,0.250,None,0,2026-07-23T15:48:58.1361504+02:00
P001,1,4,7,VT,1,fast,narrow,D3,2152015.073,2152015.073,2152515.422,2152515.422,2152722.863,2152945.100,2153181.486,2153389.537,2153625.525,2153847.784,2153389.537,2153695.121,305.6,0.917,2.250,0.250,None,0,2026-07-23T15:49:01.4835794+02:00
P001,1,4,8,V,0,fast,narrow,,2155291.851,2155291.851,2155792.003,2155792.003,2156014.119,2156236.501,2156458.356,2156680.791,2156903.781,2157125.014,,,,,2.250,0.250,None,0,2026-07-23T15:49:04.7602488+02:00
P001,1,4,9,V,0,slow,narrow,,2158735.575,2158735.575,2160249.068,2160249.068,2160917.704,2161568.944,2162248.558,2162902.165,2163582.033,2164248.815,,,,,2.250,0.250,None,0,2026-07-23T15:49:11.8842651+02:00
P001,1,4,10,VT,0,fast,narrow,D1,2165899.575,2165899.575,2166399.959,2166399.959,2166608.520,2166830.842,2167164.473,2167275.485,2167497.954,2167719.872,2167719.872,,,0.250,2.250,0.250,None,0,2026-07-23T15:49:17.5105701+02:00
P001,1,4,11,V,0,fast,narrow,,2171373.140,2171373.140,2171872.959,2171872.959,2172095.386,2172317.435,2172540.043,2172761.595,2172983.924,2173220.915,,,,,2.250,0.250,None,0,2026-07-23T15:49:20.8554476+02:00
P001,1,4,12,VT,1,fast,narrow,D1,2174650.848,2174650.848,2175150.671,2175150.671,2175373.125,2175595.304,2175817.396,2176039.355,2176261.988,2176483.800,2176483.800,2176872.698,388.9,0.250,2.250,0.250,None,0,2026-07-23T15:49:24.4977773+02:00
P001,1,4,13,VT,1,fast,narrow,D4,2178205.375,2178205.375,2178705.388,2178705.388,2178927.552,2179149.716,2179371.934,2179594.179,2179816.230,2180038.491,2179371.934,2179663.429,291.5,1.250,2.250,0.250,None,0,2026-07-23T15:49:27.6735117+02:00
P001,1,4,14,V,0,slow,narrow,,2181287.914,2181287.914,2182787.719,2182787.719,2183454.132,2184120.636,2184787.262,2185454.081,2186120.092,2186786.591,,,,,2.250,0.250,None,0,2026-07-23T15:49:34.4218715+02:00
P001,1,4,15,VT,1,slow,narrow,D7,2188230.682,2188230.682,2189731.086,2189731.086,2190397.496,2191050.363,2191731.018,2192384.175,2193063.869,2193730.139,2189731.086,2190120.148,389.1,2.250,2.250,0.250,None,0,2026-07-23T15:49:41.3658010+02:00
P001,1,4,16,V,0,slow,narrow,,2195007.477,2195007.477,2196508.119,2196508.119,2197174.783,2197841.512,2198507.331,2199174.472,2199840.627,2200507.308,,,,,2.250,0.250,None,0,2026-07-23T15:49:48.1431653+02:00
P001,1,4,17,VT,0,slow,narrow,D7,2202256.846,2202256.846,2203757.044,2203757.044,2204410.043,2205076.459,2205743.300,2206410.123,2207076.308,2207743.226,2203757.044,,,2.250,2.250,0.250,None,0,2026-07-23T15:49:58.4181174+02:00
P001,1,4,18,V,0,slow,narrow,,2212491.955,2212491.955,2214005.481,2214005.481,2214671.672,2215338.195,2216004.592,2216671.345,2217352.152,2218003.973,,,,,2.250,0.250,None,0,2026-07-23T15:50:05.6400603+02:00
P001,1,4,19,VT,0,slow,narrow,D4,2219281.893,2219281.893,2220795.468,2220795.468,2221462.251,2222128.364,2222795.049,2223462.091,2224127.971,2224794.309,2222795.049,,,1.250,2.250,0.250,None,0,2026-07-23T15:50:13.1971059+02:00
P001,1,4,20,VT,1,fast,narrow,D2,2226919.421,2226919.421,2227433.064,2227433.064,2227655.313,2227863.759,2228086.109,2228308.266,2228530.511,2228752.872,2228530.511,2229072.470,542.0,0.583,2.250,0.250,None,0,2026-07-23T15:50:16.6951676+02:00
P001,1,4,21,VT,1,slow,narrow,D5,2236583.992,2236583.992,2238084.221,2238084.221,2238737.059,2239417.274,2240083.843,2240750.487,2241417.458,2242083.749,2239417.274,2239764.299,347.0,1.583,2.250,0.250,None,0,2026-07-23T15:50:29.7189045+02:00
P001,1,4,22,VT,1,fast,narrow,D2,2243819.396,2243819.396,2244319.133,2244319.133,2244527.615,2244763.412,2244985.658,2245194.256,2245429.993,2245652.398,2245429.993,2245777.342,347.3,0.583,2.250,0.250,None,0,2026-07-23T15:50:33.3993882+02:00
P001,1,4,23,VT,1,fast,narrow,D6,2247138.634,2247138.634,2247652.133,2247652.133,2247860.691,2248096.566,2248318.737,2248527.201,2248762.985,2248984.918,2247860.691,2248263.177,402.5,1.917,2.250,0.250,None,0,2026-07-23T15:50:36.6205875+02:00
P001,1,4,24,VT,1,slow,narrow,D7,2250262.788,2250262.788,2251776.010,2251776.010,2252428.730,2253109.067,2253775.797,2254429.035,2255109.141,2255775.845,2251776.010,2252192.639,416.6,2.250,2.250,0.250,None,0,2026-07-23T15:50:43.4112066+02:00
P001,1,4,25,VT,0,slow,narrow,D1,2257206.201,2257206.201,2258719.599,2258719.599,2259386.079,2260052.948,2260719.129,2261385.552,2262052.530,2262719.279,2262719.279,,,0.250,2.250,0.250,None,0,2026-07-23T15:50:53.2868072+02:00
P001,1,4,26,VT,1,slow,narrow,D6,2266940.464,2266940.464,2268453.662,2268453.662,2269106.367,2269773.077,2270439.749,2271119.970,2271786.277,2272439.608,2269106.367,2269550.603,444.2,1.917,2.250,0.250,None,0,2026-07-23T15:51:00.0880907+02:00
P001,1,4,27,VT,1,fast,narrow,D6,2273869.254,2273869.254,2274383.450,2274383.450,2274605.326,2274827.258,2275049.260,2275271.650,2275493.917,2275716.200,2274605.326,2275368.985,763.7,1.917,2.250,0.250,None,0,2026-07-23T15:51:03.3517729+02:00
P001,1,4,28,V,0,slow,narrow,,2277257.381,2277257.381,2278771.269,2278771.269,2279424.136,2280104.283,2280770.824,2281437.600,2282103.967,2282770.744,,,,,2.250,0.250,None,0,2026-07-23T15:51:10.4065127+02:00
P001,1,4,29,V,0,fast,narrow,,2284548.198,2284548.198,2285061.913,2285061.913,2285270.204,2285492.439,2285728.497,2285950.627,2286172.847,2286394.741,,,,,2.250,0.250,None,0,2026-07-23T15:51:14.0303667+02:00
P001,1,4,30,T,0,slow,narrow,D6,2287881.218,,,,,,,,,,2290061.362,,,1.917,2.250,0.250,None,0,2026-07-23T15:51:21.9877786+02:00
P001,1,4,31,V,0,fast,narrow,,2295949.123,2295949.123,2296462.878,2296462.878,2296671.239,2296907.230,2297129.604,2297351.410,2297560.104,2297795.731,,,,,2.250,0.250,None,0,2026-07-23T15:51:25.4312015+02:00
P001,1,4,32,V,0,slow,narrow,,2299101.369,2299101.369,2300614.825,2300614.825,2301267.945,2301934.609,2302615.276,2303281.670,2303948.215,2304614.795,,,,,2.250,0.250,None,0,2026-07-23T15:51:32.2497569+02:00
P001,1,4,33,T,1,fast,narrow,D5,2306391.463,,,,,,,,,,2307335.919,2308322.241,986.3,1.583,2.250,0.250,None,0,2026-07-23T15:51:35.9444463+02:00
P001,1,4,34,VT,1,fast,narrow,D3,2309571.630,2309571.630,2310071.801,2310071.801,2310279.995,2310516.060,2310737.950,2310960.119,2311182.458,2311404.873,2310960.119,2311307.418,347.3,0.917,2.250,0.250,None,0,2026-07-23T15:51:39.0398013+02:00
P001,1,4,35,T,1,slow,narrow,D7,2312793.363,,,,,,,,,,2314293.420,2314848.411,555.0,2.250,2.250,0.250,None,0,2026-07-23T15:51:45.9279235+02:00
P001,1,4,36,V,0,slow,narrow,,2320083.944,2320083.944,2321597.259,2321597.259,2322263.664,2322916.695,2323597.119,2324263.437,2324929.995,2325596.580,,,,,2.250,0.250,None,0,2026-07-23T15:51:53.2321096+02:00
P001,1,4,37,VT,1,slow,narrow,D4,2327304.778,2327304.778,2328818.717,2328818.717,2329485.000,2330151.676,2330818.076,2331484.788,2332151.889,2332818.209,2330818.076,2331249.158,431.1,1.250,2.250,0.250,None,0,2026-07-23T15:52:00.4541843+02:00
P001,1,4,38,V,0,slow,narrow,,2334526.705,2334526.705,2336040.163,2336040.163,2336706.191,2337372.703,2338039.416,2338706.024,2339372.473,2340039.156,,,,,2.250,0.250,None,0,2026-07-23T15:52:07.6743772+02:00
P001,1,4,39,VT,1,slow,narrow,D4,2341538.794,2341538.794,2343052.312,2343052.312,2343705.190,2344371.909,2345038.645,2345803.598,2346371.617,2347038.312,2345038.645,2345455.279,416.6,1.250,2.250,0.250,None,0,2026-07-23T15:52:14.6874984+02:00
P001,1,4,40,V,0,slow,narrow,,2348510.033,2348510.033,2350023.475,2350023.475,2350690.156,2351406.133,2352018.967,2352686.282,2353353.796,2354021.249,,,,,2.250,0.250,None,0,2026-07-23T15:52:21.6566514+02:00
